"","id","date","tavg"
"33707","CHM00050557",2007-12-07,-142
"33708","CHM00050557",2007-12-08,-167
"33709","CHM00050557",2007-12-09,-195
"33710","CHM00050557",2007-12-10,-198
"33711","CHM00050557",2007-12-11,-207
"33712","CHM00050557",2007-12-12,-192
"33713","CHM00050557",2007-12-13,-202
"33714","CHM00050557",2007-12-14,-234
"33715","CHM00050557",2007-12-15,-253
"33716","CHM00050557",2007-12-16,-218
"33717","CHM00050557",2007-12-17,-246
"33718","CHM00050557",2007-12-18,-235
"33719","CHM00050557",2007-12-19,-191
"33720","CHM00050557",2007-12-20,-237
"33721","CHM00050557",2007-12-21,-189
"33722","CHM00050557",2007-12-22,-224
"33723","CHM00050557",2007-12-23,-230
"33724","CHM00050557",2007-12-24,-255
"33725","CHM00050557",2007-12-25,-238
"33726","CHM00050557",2007-12-26,-210
"33727","CHM00050557",2007-12-27,-219
"33728","CHM00050557",2007-12-28,-211
"33729","CHM00050557",2007-12-29,-163
"33730","CHM00050557",2007-12-30,-136
"33731","CHM00050557",2007-12-31,-133
"33732","CHM00050557",2008-01-01,-177
"33733","CHM00050557",2008-01-02,-167
"33734","CHM00050557",2008-01-03,-153
"33735","CHM00050557",2008-01-04,-221
"33736","CHM00050557",2008-01-05,-211
"33737","CHM00050557",2008-01-06,-186
"33738","CHM00050557",2008-01-07,-188
"33739","CHM00050557",2008-01-08,-239
"33740","CHM00050557",2008-01-09,-266
"33741","CHM00050557",2008-01-10,-276
"33742","CHM00050557",2008-01-11,-330
"33743","CHM00050557",2008-01-12,-310
"33744","CHM00050557",2008-01-13,-271
"33745","CHM00050557",2008-01-14,-241
"33746","CHM00050557",2008-01-15,-278
"33747","CHM00050557",2008-01-16,-259
"33748","CHM00050557",2008-01-17,-247
"33749","CHM00050557",2008-01-18,-282
"33750","CHM00050557",2008-01-19,-306
"33751","CHM00050557",2008-01-20,-253
"33752","CHM00050557",2008-01-21,-213
"33753","CHM00050557",2008-01-22,-278
"33754","CHM00050557",2008-01-23,-267
"33755","CHM00050557",2008-01-24,-258
"33756","CHM00050557",2008-01-25,-248
"33757","CHM00050557",2008-01-26,-186
"33758","CHM00050557",2008-01-27,-162
"33759","CHM00050557",2008-01-28,-211
"33760","CHM00050557",2008-01-29,-200
"33761","CHM00050557",2008-01-30,-231
"33762","CHM00050557",2008-01-31,-209
"33763","CHM00050557",2008-02-01,-162
"33764","CHM00050557",2008-02-02,-226
"33765","CHM00050557",2008-02-03,-231
"33766","CHM00050557",2008-02-04,-203
"33767","CHM00050557",2008-02-05,-192
"33768","CHM00050557",2008-02-06,-198
"33769","CHM00050557",2008-02-07,-196
"33770","CHM00050557",2008-02-08,-157
"33771","CHM00050557",2008-02-09,-135
"33772","CHM00050557",2008-02-10,-131
"33773","CHM00050557",2008-02-11,-137
"33774","CHM00050557",2008-02-12,-175
"33775","CHM00050557",2008-02-13,-205
"33776","CHM00050557",2008-02-14,-216
"33777","CHM00050557",2008-02-15,-216
"33778","CHM00050557",2008-02-16,-197
"33779","CHM00050557",2008-02-17,-171
"33780","CHM00050557",2008-02-18,-144
"33781","CHM00050557",2008-02-19,-136
"33782","CHM00050557",2008-02-20,-121
"33783","CHM00050557",2008-02-21,-134
"33784","CHM00050557",2008-02-22,-155
"33785","CHM00050557",2008-02-23,-144
"33786","CHM00050557",2008-02-24,-169
"33787","CHM00050557",2008-02-25,-129
"33788","CHM00050557",2008-02-26,-141
"33789","CHM00050557",2008-02-27,-79
"33790","CHM00050557",2008-02-28,-66
"33791","CHM00050557",2008-02-29,-62
"33792","CHM00050557",2008-03-01,-100
"33793","CHM00050557",2008-03-02,-92
"33794","CHM00050557",2008-03-03,-76
"33795","CHM00050557",2008-03-04,-85
"33796","CHM00050557",2008-03-05,-77
"33797","CHM00050557",2008-03-06,-63
"33798","CHM00050557",2008-03-07,-28
"33799","CHM00050557",2008-03-08,18
"33800","CHM00050557",2008-03-09,23
"33801","CHM00050557",2008-03-10,-2
"33802","CHM00050557",2008-03-11,-16
"33803","CHM00050557",2008-03-12,31
"33804","CHM00050557",2008-03-13,-15
"33805","CHM00050557",2008-03-14,-2
"33806","CHM00050557",2008-03-15,-5
"33807","CHM00050557",2008-03-16,-25
"33808","CHM00050557",2008-03-17,13
"33809","CHM00050557",2008-03-18,-23
"33810","CHM00050557",2008-03-19,-52
"33811","CHM00050557",2008-03-20,-42
"33812","CHM00050557",2008-03-21,-29
"33813","CHM00050557",2008-03-22,-25
"33814","CHM00050557",2008-03-23,-12
"33815","CHM00050557",2008-03-24,10
"33816","CHM00050557",2008-03-25,-4
"33817","CHM00050557",2008-03-26,12
"33818","CHM00050557",2008-03-27,14
"33819","CHM00050557",2008-03-28,35
"33820","CHM00050557",2008-03-29,26
"33821","CHM00050557",2008-03-30,39
"33822","CHM00050557",2008-03-31,47
"33823","CHM00050557",2008-04-01,54
"33824","CHM00050557",2008-04-02,48
"33825","CHM00050557",2008-04-03,22
"33826","CHM00050557",2008-04-04,33
"33827","CHM00050557",2008-04-05,82
"33828","CHM00050557",2008-04-06,107
"33829","CHM00050557",2008-04-07,87
"33830","CHM00050557",2008-04-08,46
"33831","CHM00050557",2008-04-09,-16
"33832","CHM00050557",2008-04-10,3
"33833","CHM00050557",2008-04-11,12
"33834","CHM00050557",2008-04-12,72
"33835","CHM00050557",2008-04-13,123
"33836","CHM00050557",2008-04-14,50
"33837","CHM00050557",2008-04-15,38
"33838","CHM00050557",2008-04-16,57
"33839","CHM00050557",2008-04-17,148
"33840","CHM00050557",2008-04-18,204
"33841","CHM00050557",2008-04-19,184
"33842","CHM00050557",2008-04-20,198
"33843","CHM00050557",2008-04-21,99
"33844","CHM00050557",2008-04-22,59
"33845","CHM00050557",2008-04-23,51
"33846","CHM00050557",2008-04-24,29
"33847","CHM00050557",2008-04-25,14
"33848","CHM00050557",2008-04-26,19
"33849","CHM00050557",2008-04-27,57
"33850","CHM00050557",2008-04-28,100
"33851","CHM00050557",2008-04-29,65
"33852","CHM00050557",2008-04-30,76
"33853","CHM00050557",2008-05-01,97
"33854","CHM00050557",2008-05-02,98
"33855","CHM00050557",2008-05-03,99
"33856","CHM00050557",2008-05-04,106
"33857","CHM00050557",2008-05-05,87
"33858","CHM00050557",2008-05-06,79
"33859","CHM00050557",2008-05-07,85
"33860","CHM00050557",2008-05-08,83
"33861","CHM00050557",2008-05-09,89
"33862","CHM00050557",2008-05-10,110
"33863","CHM00050557",2008-05-11,138
"33864","CHM00050557",2008-05-12,157
"33865","CHM00050557",2008-05-13,167
"33866","CHM00050557",2008-05-14,173
"33867","CHM00050557",2008-05-15,205
"33868","CHM00050557",2008-05-16,182
"33869","CHM00050557",2008-05-17,119
"33870","CHM00050557",2008-05-18,145
"33871","CHM00050557",2008-05-19,138
"33872","CHM00050557",2008-05-20,150
"33873","CHM00050557",2008-05-21,163
"33874","CHM00050557",2008-05-22,157
"33875","CHM00050557",2008-05-23,156
"33876","CHM00050557",2008-05-24,104
"33877","CHM00050557",2008-05-25,145
"33878","CHM00050557",2008-05-26,161
"33879","CHM00050557",2008-05-27,102
"33880","CHM00050557",2008-05-28,100
"33881","CHM00050557",2008-05-29,113
"33882","CHM00050557",2008-05-30,109
"33883","CHM00050557",2008-05-31,132
"33884","CHM00050557",2008-06-01,161
"33885","CHM00050557",2008-06-02,134
"33886","CHM00050557",2008-06-03,142
"33887","CHM00050557",2008-06-04,164
"33888","CHM00050557",2008-06-05,178
"33889","CHM00050557",2008-06-06,203
"33890","CHM00050557",2008-06-07,200
"33891","CHM00050557",2008-06-08,229
"33892","CHM00050557",2008-06-09,190
"33893","CHM00050557",2008-06-10,186
"33894","CHM00050557",2008-06-11,227
"33895","CHM00050557",2008-06-12,255
"33896","CHM00050557",2008-06-13,244
"33897","CHM00050557",2008-06-14,230
"33898","CHM00050557",2008-06-15,239
"33899","CHM00050557",2008-06-16,251
"33900","CHM00050557",2008-06-17,280
"33901","CHM00050557",2008-06-18,238
"33902","CHM00050557",2008-06-19,175
"33903","CHM00050557",2008-06-20,196
"33904","CHM00050557",2008-06-21,197
"33905","CHM00050557",2008-06-22,206
"33906","CHM00050557",2008-06-23,232
"33907","CHM00050557",2008-06-24,248
"33908","CHM00050557",2008-06-25,251
"33909","CHM00050557",2008-06-26,247
"33910","CHM00050557",2008-06-27,234
"33911","CHM00050557",2008-06-28,196
"33912","CHM00050557",2008-06-29,207
"33913","CHM00050557",2008-06-30,220
"33914","CHM00050557",2008-07-01,207
"33915","CHM00050557",2008-07-02,208
"33916","CHM00050557",2008-07-03,214
"33917","CHM00050557",2008-07-04,222
"33918","CHM00050557",2008-07-05,218
"33919","CHM00050557",2008-07-06,168
"33920","CHM00050557",2008-07-07,204
"33921","CHM00050557",2008-07-08,231
"33922","CHM00050557",2008-07-09,232
"33923","CHM00050557",2008-07-10,241
"33924","CHM00050557",2008-07-11,249
"33925","CHM00050557",2008-07-12,225
"33926","CHM00050557",2008-07-13,213
"33927","CHM00050557",2008-07-14,216
"33928","CHM00050557",2008-07-15,219
"33929","CHM00050557",2008-07-16,207
"33930","CHM00050557",2008-07-17,193
"33931","CHM00050557",2008-07-18,208
"33932","CHM00050557",2008-07-19,208
"33933","CHM00050557",2008-07-20,226
"33934","CHM00050557",2008-07-21,234
"33935","CHM00050557",2008-07-22,218
"33936","CHM00050557",2008-07-23,218
"33937","CHM00050557",2008-07-24,226
"33938","CHM00050557",2008-07-25,233
"33939","CHM00050557",2008-07-26,223
"33940","CHM00050557",2008-07-27,254
"33941","CHM00050557",2008-07-28,238
"33942","CHM00050557",2008-07-29,210
"33943","CHM00050557",2008-07-30,198
"33944","CHM00050557",2008-07-31,226
"33945","CHM00050557",2008-08-01,202
"33946","CHM00050557",2008-08-02,185
"33947","CHM00050557",2008-08-03,191
"33948","CHM00050557",2008-08-04,232
"33949","CHM00050557",2008-08-05,219
"33950","CHM00050557",2008-08-06,221
"33951","CHM00050557",2008-08-07,216
"33952","CHM00050557",2008-08-08,215
"33953","CHM00050557",2008-08-09,238
"33954","CHM00050557",2008-08-10,213
"33955","CHM00050557",2008-08-11,185
"33956","CHM00050557",2008-08-12,186
"33957","CHM00050557",2008-08-13,173
"33958","CHM00050557",2008-08-14,189
"33959","CHM00050557",2008-08-15,181
"33960","CHM00050557",2008-08-16,208
"33961","CHM00050557",2008-08-17,184
"33962","CHM00050557",2008-08-18,177
"33963","CHM00050557",2008-08-19,191
"33964","CHM00050557",2008-08-20,188
"33965","CHM00050557",2008-08-21,195
"33966","CHM00050557",2008-08-22,190
"33967","CHM00050557",2008-08-23,161
"33968","CHM00050557",2008-08-24,159
"33969","CHM00050557",2008-08-25,180
"33970","CHM00050557",2008-08-26,183
"33971","CHM00050557",2008-08-27,184
"33972","CHM00050557",2008-08-28,181
"33973","CHM00050557",2008-08-29,175
"33974","CHM00050557",2008-08-30,187
"33975","CHM00050557",2008-08-31,165
"33976","CHM00050557",2008-09-01,161
"33977","CHM00050557",2008-09-02,156
"33978","CHM00050557",2008-09-03,119
"33979","CHM00050557",2008-09-04,156
"33980","CHM00050557",2008-09-05,183
"33981","CHM00050557",2008-09-06,152
"33982","CHM00050557",2008-09-07,131
"33983","CHM00050557",2008-09-08,154
"33984","CHM00050557",2008-09-09,137
"33985","CHM00050557",2008-09-10,144
"33986","CHM00050557",2008-09-11,128
"33987","CHM00050557",2008-09-12,117
"33988","CHM00050557",2008-09-13,121
"33989","CHM00050557",2008-09-14,161
"33990","CHM00050557",2008-09-15,153
"33991","CHM00050557",2008-09-16,117
"33992","CHM00050557",2008-09-17,109
"33993","CHM00050557",2008-09-18,112
"33994","CHM00050557",2008-09-19,159
"33995","CHM00050557",2008-09-20,151
"33996","CHM00050557",2008-09-21,108
"33997","CHM00050557",2008-09-22,113
"33998","CHM00050557",2008-09-23,75
"33999","CHM00050557",2008-09-24,75
"34000","CHM00050557",2008-09-25,61
"34001","CHM00050557",2008-09-26,56
"34002","CHM00050557",2008-09-27,62
"34003","CHM00050557",2008-09-28,50
"34004","CHM00050557",2008-09-29,79
"34005","CHM00050557",2008-09-30,76
"34006","CHM00050557",2008-10-01,94
"34007","CHM00050557",2008-10-02,62
"34008","CHM00050557",2008-10-03,76
"34009","CHM00050557",2008-10-04,71
"34010","CHM00050557",2008-10-05,50
"34011","CHM00050557",2008-10-06,34
"34012","CHM00050557",2008-10-07,70
"34013","CHM00050557",2008-10-08,79
"34014","CHM00050557",2008-10-09,66
"34015","CHM00050557",2008-10-10,63
"34016","CHM00050557",2008-10-11,60
"34017","CHM00050557",2008-10-12,71
"34018","CHM00050557",2008-10-13,79
"34019","CHM00050557",2008-10-14,29
"34020","CHM00050557",2008-10-15,24
"34021","CHM00050557",2008-10-16,32
"34022","CHM00050557",2008-10-17,43
"34023","CHM00050557",2008-10-18,61
"34024","CHM00050557",2008-10-19,56
"34025","CHM00050557",2008-10-20,40
"34026","CHM00050557",2008-10-21,47
"34027","CHM00050557",2008-10-22,53
"34028","CHM00050557",2008-10-23,86
"34029","CHM00050557",2008-10-24,7
"34030","CHM00050557",2008-10-25,-16
"34031","CHM00050557",2008-10-26,7
"34032","CHM00050557",2008-10-27,9
"34033","CHM00050557",2008-10-28,3
"34034","CHM00050557",2008-10-29,-5
"34035","CHM00050557",2008-10-30,-18
"34036","CHM00050557",2008-10-31,-5
"34037","CHM00050557",2008-11-01,8
"34038","CHM00050557",2008-11-02,-21
"34039","CHM00050557",2008-11-03,-67
"34040","CHM00050557",2008-11-04,-60
"34041","CHM00050557",2008-11-05,-13
"34042","CHM00050557",2008-11-06,-97
"34043","CHM00050557",2008-11-07,-106
"34044","CHM00050557",2008-11-08,-132
"34045","CHM00050557",2008-11-09,-123
"34046","CHM00050557",2008-11-10,-58
"34047","CHM00050557",2008-11-11,-27
"34048","CHM00050557",2008-11-12,-71
"34049","CHM00050557",2008-11-13,-87
"34050","CHM00050557",2008-11-14,-79
"34051","CHM00050557",2008-11-15,-54
"34052","CHM00050557",2008-11-16,-132
"34053","CHM00050557",2008-11-17,-155
"34054","CHM00050557",2008-11-18,-170
"34055","CHM00050557",2008-11-19,-177
"34056","CHM00050557",2008-11-20,-224
"34057","CHM00050557",2008-11-21,-173
"34058","CHM00050557",2008-11-22,-146
"34059","CHM00050557",2008-11-23,-135
"34060","CHM00050557",2008-11-24,-186
"34061","CHM00050557",2008-11-25,-123
"34062","CHM00050557",2008-11-26,-136
"34063","CHM00050557",2008-11-27,-114
"34064","CHM00050557",2008-11-28,-74
"34065","CHM00050557",2008-11-29,-159
"34066","CHM00050557",2008-11-30,-82
"34067","CHM00050557",2008-12-01,-80
"34068","CHM00050557",2008-12-02,-127
"34069","CHM00050557",2008-12-03,-136
"34070","CHM00050557",2008-12-04,-160
"34071","CHM00050557",2008-12-05,-215
"34072","CHM00050557",2008-12-06,-236
"34073","CHM00050557",2008-12-07,-189
"34074","CHM00050557",2008-12-08,-140
"34075","CHM00050557",2008-12-09,-206
"34076","CHM00050557",2008-12-10,-217
"34077","CHM00050557",2008-12-11,-197
"34078","CHM00050557",2008-12-12,-240
"34079","CHM00050557",2008-12-13,-193
"34080","CHM00050557",2008-12-14,-217
"34081","CHM00050557",2008-12-15,-184
"34082","CHM00050557",2008-12-16,-188
"34083","CHM00050557",2008-12-17,-175
"34084","CHM00050557",2008-12-18,-216
"34085","CHM00050557",2008-12-19,-202
"34086","CHM00050557",2008-12-20,-224
"34087","CHM00050557",2008-12-21,-267
"34088","CHM00050557",2008-12-22,-244
"34089","CHM00050557",2008-12-23,-210
"34090","CHM00050557",2008-12-24,-259
"34091","CHM00050557",2008-12-25,-272
"34092","CHM00050557",2008-12-26,-270
"34093","CHM00050557",2008-12-27,-281
"34094","CHM00050557",2008-12-28,-208
"34095","CHM00050557",2008-12-29,-218
"34096","CHM00050557",2008-12-30,-141
"34097","CHM00050557",2008-12-31,-158
"34098","CHM00050557",2009-01-01,-205
"34099","CHM00050557",2009-01-02,-222
"34100","CHM00050557",2009-01-03,-225
"34101","CHM00050557",2009-01-04,-192
"34102","CHM00050557",2009-01-05,-191
"34103","CHM00050557",2009-01-06,-245
"34104","CHM00050557",2009-01-07,-248
"34105","CHM00050557",2009-01-08,-279
"34106","CHM00050557",2009-01-09,-249
"34107","CHM00050557",2009-01-10,-209
"34108","CHM00050557",2009-01-11,-140
"34109","CHM00050557",2009-01-12,-160
"34110","CHM00050557",2009-01-13,-187
"34111","CHM00050557",2009-01-14,-220
"34112","CHM00050557",2009-01-15,-259
"34113","CHM00050557",2009-01-16,-260
"34114","CHM00050557",2009-01-17,-228
"34115","CHM00050557",2009-01-18,-192
"34116","CHM00050557",2009-01-19,-227
"34117","CHM00050557",2009-01-20,-222
"34118","CHM00050557",2009-01-21,-241
"34119","CHM00050557",2009-01-22,-204
"34120","CHM00050557",2009-01-23,-227
"34121","CHM00050557",2009-01-24,-228
"34122","CHM00050557",2009-01-25,-246
"34123","CHM00050557",2009-01-26,-267
"34124","CHM00050557",2009-01-27,-259
"34125","CHM00050557",2009-01-28,-203
"34126","CHM00050557",2009-01-29,-287
"34127","CHM00050557",2009-01-30,-295
"34128","CHM00050557",2009-01-31,-292
"34129","CHM00050557",2009-02-01,-259
"34130","CHM00050557",2009-02-02,-217
"34131","CHM00050557",2009-02-03,-244
"34132","CHM00050557",2009-02-04,-196
"34133","CHM00050557",2009-02-05,-238
"34134","CHM00050557",2009-02-06,-175
"34135","CHM00050557",2009-02-07,-155
"34136","CHM00050557",2009-02-08,-180
"34137","CHM00050557",2009-02-09,-157
"34138","CHM00050557",2009-02-10,-177
"34139","CHM00050557",2009-02-11,-182
"34140","CHM00050557",2009-02-12,-162
"34141","CHM00050557",2009-02-13,-194
"34142","CHM00050557",2009-02-14,-170
"34143","CHM00050557",2009-02-15,-155
"34144","CHM00050557",2009-02-16,-182
"34145","CHM00050557",2009-02-17,-249
"34146","CHM00050557",2009-02-18,-254
"34147","CHM00050557",2009-02-19,-274
"34148","CHM00050557",2009-02-20,-268
"34149","CHM00050557",2009-02-21,-219
"34150","CHM00050557",2009-02-22,-225
"34151","CHM00050557",2009-02-23,-224
"34152","CHM00050557",2009-02-24,-192
"34153","CHM00050557",2009-02-25,-197
"34154","CHM00050557",2009-02-26,-158
"34155","CHM00050557",2009-02-27,-171
"34156","CHM00050557",2009-02-28,-179
"34157","CHM00050557",2009-03-01,-178
"34158","CHM00050557",2009-03-02,-138
"34159","CHM00050557",2009-03-03,-125
"34160","CHM00050557",2009-03-04,-114
"34161","CHM00050557",2009-03-05,-84
"34162","CHM00050557",2009-03-06,-95
"34163","CHM00050557",2009-03-07,-140
"34164","CHM00050557",2009-03-08,-110
"34165","CHM00050557",2009-03-09,-96
"34166","CHM00050557",2009-03-10,-129
"34167","CHM00050557",2009-03-11,-175
"34168","CHM00050557",2009-03-12,-77
"34169","CHM00050557",2009-03-13,-115
"34170","CHM00050557",2009-03-14,-134
"34171","CHM00050557",2009-03-15,-116
"34172","CHM00050557",2009-03-16,-74
"34173","CHM00050557",2009-03-17,-44
"34174","CHM00050557",2009-03-18,-122
"34175","CHM00050557",2009-03-19,-169
"34176","CHM00050557",2009-03-20,-115
"34177","CHM00050557",2009-03-21,-76
"34178","CHM00050557",2009-03-22,-122
"34179","CHM00050557",2009-03-23,-164
"34180","CHM00050557",2009-03-24,-137
"34181","CHM00050557",2009-03-25,-127
"34182","CHM00050557",2009-03-26,-111
"34183","CHM00050557",2009-03-27,-116
"34184","CHM00050557",2009-03-28,-39
"34185","CHM00050557",2009-03-29,-21
"34186","CHM00050557",2009-03-30,NA
"34187","CHM00050557",2009-03-31,-35
"34188","CHM00050557",2009-04-01,12
"34189","CHM00050557",2009-04-02,13
"34190","CHM00050557",2009-04-03,32
"34191","CHM00050557",2009-04-04,41
"34192","CHM00050557",2009-04-05,42
"34193","CHM00050557",2009-04-06,31
"34194","CHM00050557",2009-04-07,74
"34195","CHM00050557",2009-04-08,79
"34196","CHM00050557",2009-04-09,120
"34197","CHM00050557",2009-04-10,39
"34198","CHM00050557",2009-04-11,17
"34199","CHM00050557",2009-04-12,83
"34200","CHM00050557",2009-04-13,36
"34201","CHM00050557",2009-04-14,-11
"34202","CHM00050557",2009-04-15,-38
"34203","CHM00050557",2009-04-16,-11
"34204","CHM00050557",2009-04-17,38
"34205","CHM00050557",2009-04-18,52
"34206","CHM00050557",2009-04-19,86
"34207","CHM00050557",2009-04-20,99
"34208","CHM00050557",2009-04-21,70
"34209","CHM00050557",2009-04-22,68
"34210","CHM00050557",2009-04-23,59
"34211","CHM00050557",2009-04-24,88
"34212","CHM00050557",2009-04-25,87
"34213","CHM00050557",2009-04-26,86
"34214","CHM00050557",2009-04-27,99
"34215","CHM00050557",2009-04-28,120
"34216","CHM00050557",2009-04-29,164
"34217","CHM00050557",2009-04-30,145
"34218","CHM00050557",2009-05-01,138
"34219","CHM00050557",2009-05-02,148
"34220","CHM00050557",2009-05-03,125
"34221","CHM00050557",2009-05-04,104
"34222","CHM00050557",2009-05-05,173
"34223","CHM00050557",2009-05-06,203
"34224","CHM00050557",2009-05-07,159
"34225","CHM00050557",2009-05-08,110
"34226","CHM00050557",2009-05-09,93
"34227","CHM00050557",2009-05-10,126
"34228","CHM00050557",2009-05-11,154
"34229","CHM00050557",2009-05-12,96
"34230","CHM00050557",2009-05-13,89
"34231","CHM00050557",2009-05-14,116
"34232","CHM00050557",2009-05-15,203
"34233","CHM00050557",2009-05-16,143
"34234","CHM00050557",2009-05-17,126
"34235","CHM00050557",2009-05-18,82
"34236","CHM00050557",2009-05-19,139
"34237","CHM00050557",2009-05-20,240
"34238","CHM00050557",2009-05-21,154
"34239","CHM00050557",2009-05-22,178
"34240","CHM00050557",2009-05-23,206
"34241","CHM00050557",2009-05-24,238
"34242","CHM00050557",2009-05-25,188
"34243","CHM00050557",2009-05-26,214
"34244","CHM00050557",2009-05-27,240
"34245","CHM00050557",2009-05-28,225
"34246","CHM00050557",2009-05-29,148
"34247","CHM00050557",2009-05-30,127
"34248","CHM00050557",2009-05-31,122
"34249","CHM00050557",2009-06-01,122
"34250","CHM00050557",2009-06-02,133
"34251","CHM00050557",2009-06-03,122
"34252","CHM00050557",2009-06-04,148
"34253","CHM00050557",2009-06-05,158
"34254","CHM00050557",2009-06-06,150
"34255","CHM00050557",2009-06-07,162
"34256","CHM00050557",2009-06-08,156
"34257","CHM00050557",2009-06-09,165
"34258","CHM00050557",2009-06-10,97
"34259","CHM00050557",2009-06-11,141
"34260","CHM00050557",2009-06-12,195
"34261","CHM00050557",2009-06-13,156
"34262","CHM00050557",2009-06-14,153
"34263","CHM00050557",2009-06-15,165
"34264","CHM00050557",2009-06-16,167
"34265","CHM00050557",2009-06-17,174
"34266","CHM00050557",2009-06-18,165
"34267","CHM00050557",2009-06-19,156
"34268","CHM00050557",2009-06-20,144
"34269","CHM00050557",2009-06-21,144
"34270","CHM00050557",2009-06-22,151
"34271","CHM00050557",2009-06-23,181
"34272","CHM00050557",2009-06-24,191
"34273","CHM00050557",2009-06-25,171
"34274","CHM00050557",2009-06-26,191
"34275","CHM00050557",2009-06-27,176
"34276","CHM00050557",2009-06-28,182
"34277","CHM00050557",2009-06-29,169
"34278","CHM00050557",2009-06-30,182
"34279","CHM00050557",2009-07-01,185
"34280","CHM00050557",2009-07-02,207
"34281","CHM00050557",2009-07-03,212
"34282","CHM00050557",2009-07-04,225
"34283","CHM00050557",2009-07-05,244
"34284","CHM00050557",2009-07-06,218
"34285","CHM00050557",2009-07-07,181
"34286","CHM00050557",2009-07-08,165
"34287","CHM00050557",2009-07-09,160
"34288","CHM00050557",2009-07-10,198
"34289","CHM00050557",2009-07-11,216
"34290","CHM00050557",2009-07-12,231
"34291","CHM00050557",2009-07-13,200
"34292","CHM00050557",2009-07-14,195
"34293","CHM00050557",2009-07-15,197
"34294","CHM00050557",2009-07-16,192
"34295","CHM00050557",2009-07-17,189
"34296","CHM00050557",2009-07-18,184
"34297","CHM00050557",2009-07-19,195
"34298","CHM00050557",2009-07-20,181
"34299","CHM00050557",2009-07-21,188
"34300","CHM00050557",2009-07-22,167
"34301","CHM00050557",2009-07-23,191
"34302","CHM00050557",2009-07-24,199
"34303","CHM00050557",2009-07-25,207
"34304","CHM00050557",2009-07-26,202
"34305","CHM00050557",2009-07-27,230
"34306","CHM00050557",2009-07-28,239
"34307","CHM00050557",2009-07-29,241
"34308","CHM00050557",2009-07-30,239
"34309","CHM00050557",2009-07-31,245
"34310","CHM00050557",2009-08-01,253
"34311","CHM00050557",2009-08-02,221
"34312","CHM00050557",2009-08-03,203
"34313","CHM00050557",2009-08-04,224
"34314","CHM00050557",2009-08-05,236
"34315","CHM00050557",2009-08-06,205
"34316","CHM00050557",2009-08-07,227
"34317","CHM00050557",2009-08-08,243
"34318","CHM00050557",2009-08-09,235
"34319","CHM00050557",2009-08-10,232
"34320","CHM00050557",2009-08-11,216
"34321","CHM00050557",2009-08-12,200
"34322","CHM00050557",2009-08-13,180
"34323","CHM00050557",2009-08-14,187
"34324","CHM00050557",2009-08-15,183
"34325","CHM00050557",2009-08-16,193
"34326","CHM00050557",2009-08-17,193
"34327","CHM00050557",2009-08-18,201
"34328","CHM00050557",2009-08-19,198
"34329","CHM00050557",2009-08-20,176
"34330","CHM00050557",2009-08-21,159
"34331","CHM00050557",2009-08-22,171
"34332","CHM00050557",2009-08-23,174
"34333","CHM00050557",2009-08-24,174
"34334","CHM00050557",2009-08-25,183
"34335","CHM00050557",2009-08-26,169
"34336","CHM00050557",2009-08-27,135
"34337","CHM00050557",2009-08-28,110
"34338","CHM00050557",2009-08-29,147
"34339","CHM00050557",2009-08-30,151
"34340","CHM00050557",2009-08-31,169
"34341","CHM00050557",2009-09-01,169
"34342","CHM00050557",2009-09-02,182
"34343","CHM00050557",2009-09-03,171
"34344","CHM00050557",2009-09-04,184
"34345","CHM00050557",2009-09-05,152
"34346","CHM00050557",2009-09-06,89
"34347","CHM00050557",2009-09-07,104
"34348","CHM00050557",2009-09-08,140
"34349","CHM00050557",2009-09-09,154
"34350","CHM00050557",2009-09-10,146
"34351","CHM00050557",2009-09-11,129
"34352","CHM00050557",2009-09-12,143
"34353","CHM00050557",2009-09-13,147
"34354","CHM00050557",2009-09-14,128
"34355","CHM00050557",2009-09-15,117
"34356","CHM00050557",2009-09-16,86
"34357","CHM00050557",2009-09-17,91
"34358","CHM00050557",2009-09-18,76
"34359","CHM00050557",2009-09-19,109
"34360","CHM00050557",2009-09-20,88
"34361","CHM00050557",2009-09-21,88
"34362","CHM00050557",2009-09-22,102
"34363","CHM00050557",2009-09-23,108
"34364","CHM00050557",2009-09-24,86
"34365","CHM00050557",2009-09-25,74
"34366","CHM00050557",2009-09-26,69
"34367","CHM00050557",2009-09-27,113
"34368","CHM00050557",2009-09-28,104
"34369","CHM00050557",2009-09-29,113
"34370","CHM00050557",2009-09-30,154
"34371","CHM00050557",2009-10-01,121
"34372","CHM00050557",2009-10-02,78
"34373","CHM00050557",2009-10-03,64
"34374","CHM00050557",2009-10-04,70
"34375","CHM00050557",2009-10-05,71
"34376","CHM00050557",2009-10-06,83
"34377","CHM00050557",2009-10-07,58
"34378","CHM00050557",2009-10-08,51
"34379","CHM00050557",2009-10-09,70
"34380","CHM00050557",2009-10-10,47
"34381","CHM00050557",2009-10-11,62
"34382","CHM00050557",2009-10-12,69
"34383","CHM00050557",2009-10-13,68
"34384","CHM00050557",2009-10-14,64
"34385","CHM00050557",2009-10-15,50
"34386","CHM00050557",2009-10-16,59
"34387","CHM00050557",2009-10-17,31
"34388","CHM00050557",2009-10-18,2
"34389","CHM00050557",2009-10-19,8
"34390","CHM00050557",2009-10-20,7
"34391","CHM00050557",2009-10-21,-8
"34392","CHM00050557",2009-10-22,22
